params,mean_test_score,rank_test_score
"{'learning_rate': 0.02899999999999998, 'max_depth': 3, 'n_estimator': 1100}",0.33592722021332383,791
"{'learning_rate': 0.02899999999999998, 'max_depth': 3, 'n_estimator': 1300}",0.33592722021332383,791
"{'learning_rate': 0.02899999999999998, 'max_depth': 3, 'n_estimator': 1400}",0.33592722021332383,791
"{'learning_rate': 0.02899999999999998, 'max_depth': 3, 'n_estimator': 1200}",0.33592722021332383,791
"{'learning_rate': 0.02899999999999998, 'max_depth': 3, 'n_estimator': 1600}",0.33592722021332383,791
"{'learning_rate': 0.02899999999999998, 'max_depth': 3, 'n_estimator': 1700}",0.33592722021332383,791
"{'learning_rate': 0.02899999999999998, 'max_depth': 3, 'n_estimator': 1800}",0.33592722021332383,791
"{'learning_rate': 0.02899999999999998, 'max_depth': 3, 'n_estimator': 1500}",0.33592722021332383,791
"{'learning_rate': 0.029899999999999975, 'max_depth': 1, 'n_estimator': 1000}",0.2994773543346102,801
"{'learning_rate': 0.029899999999999975, 'max_depth': 1, 'n_estimator': 1200}",0.2994773543346102,801
"{'learning_rate': 0.029899999999999975, 'max_depth': 1, 'n_estimator': 1300}",0.2994773543346102,801
"{'learning_rate': 0.029899999999999975, 'max_depth': 1, 'n_estimator': 1400}",0.2994773543346102,801
"{'learning_rate': 0.029899999999999975, 'max_depth': 1, 'n_estimator': 1500}",0.2994773543346102,801
"{'learning_rate': 0.029899999999999975, 'max_depth': 1, 'n_estimator': 1600}",0.2994773543346102,801
"{'learning_rate': 0.029899999999999975, 'max_depth': 1, 'n_estimator': 1700}",0.2994773543346102,801
"{'learning_rate': 0.029899999999999975, 'max_depth': 1, 'n_estimator': 1800}",0.2994773543346102,801
"{'learning_rate': 0.029899999999999975, 'max_depth': 1, 'n_estimator': 1100}",0.2994773543346102,801
"{'learning_rate': 0.029899999999999975, 'max_depth': 1, 'n_estimator': 1900}",0.2994773543346102,801
"{'learning_rate': 0.029799999999999976, 'max_depth': 1, 'n_estimator': 1100}",0.29943482150893247,811
"{'learning_rate': 0.029799999999999976, 'max_depth': 1, 'n_estimator': 1200}",0.29943482150893247,811
"{'learning_rate': 0.029799999999999976, 'max_depth': 1, 'n_estimator': 1300}",0.29943482150893247,811
"{'learning_rate': 0.029799999999999976, 'max_depth': 1, 'n_estimator': 1400}",0.29943482150893247,811
"{'learning_rate': 0.029799999999999976, 'max_depth': 1, 'n_estimator': 1500}",0.29943482150893247,811
"{'learning_rate': 0.029799999999999976, 'max_depth': 1, 'n_estimator': 1600}",0.29943482150893247,811
"{'learning_rate': 0.029799999999999976, 'max_depth': 1, 'n_estimator': 1700}",0.29943482150893247,811
"{'learning_rate': 0.029799999999999976, 'max_depth': 1, 'n_estimator': 1800}",0.29943482150893247,811
"{'learning_rate': 0.029799999999999976, 'max_depth': 1, 'n_estimator': 1000}",0.29943482150893247,811
"{'learning_rate': 0.029799999999999976, 'max_depth': 1, 'n_estimator': 1900}",0.29943482150893247,811
"{'learning_rate': 0.029699999999999976, 'max_depth': 1, 'n_estimator': 1400}",0.2980286761203316,821
"{'learning_rate': 0.029699999999999976, 'max_depth': 1, 'n_estimator': 1900}",0.2980286761203316,821
"{'learning_rate': 0.029699999999999976, 'max_depth': 1, 'n_estimator': 1000}",0.2980286761203316,821
"{'learning_rate': 0.029699999999999976, 'max_depth': 1, 'n_estimator': 1100}",0.2980286761203316,821
"{'learning_rate': 0.029699999999999976, 'max_depth': 1, 'n_estimator': 1200}",0.2980286761203316,821
"{'learning_rate': 0.029699999999999976, 'max_depth': 1, 'n_estimator': 1300}",0.2980286761203316,821
"{'learning_rate': 0.029699999999999976, 'max_depth': 1, 'n_estimator': 1500}",0.2980286761203316,821
"{'learning_rate': 0.029699999999999976, 'max_depth': 1, 'n_estimator': 1600}",0.2980286761203316,821
"{'learning_rate': 0.029699999999999976, 'max_depth': 1, 'n_estimator': 1700}",0.2980286761203316,821
"{'learning_rate': 0.029699999999999976, 'max_depth': 1, 'n_estimator': 1800}",0.2980286761203316,821
"{'learning_rate': 0.02919999999999998, 'max_depth': 1, 'n_estimator': 1100}",0.2978456643037516,831
"{'learning_rate': 0.02919999999999998, 'max_depth': 1, 'n_estimator': 1200}",0.2978456643037516,831
"{'learning_rate': 0.02919999999999998, 'max_depth': 1, 'n_estimator': 1900}",0.2978456643037516,831
"{'learning_rate': 0.02919999999999998, 'max_depth': 1, 'n_estimator': 1300}",0.2978456643037516,831
"{'learning_rate': 0.02919999999999998, 'max_depth': 1, 'n_estimator': 1400}",0.2978456643037516,831
"{'learning_rate': 0.02919999999999998, 'max_depth': 1, 'n_estimator': 1500}",0.2978456643037516,831
"{'learning_rate': 0.02919999999999998, 'max_depth': 1, 'n_estimator': 1000}",0.2978456643037516,831
"{'learning_rate': 0.02919999999999998, 'max_depth': 1, 'n_estimator': 1700}",0.2978456643037516,831
"{'learning_rate': 0.02919999999999998, 'max_depth': 1, 'n_estimator': 1800}",0.2978456643037516,831
"{'learning_rate': 0.02919999999999998, 'max_depth': 1, 'n_estimator': 1600}",0.2978456643037516,831
"{'learning_rate': 0.029599999999999977, 'max_depth': 1, 'n_estimator': 1800}",0.2977710443681068,841
"{'learning_rate': 0.029599999999999977, 'max_depth': 1, 'n_estimator': 1900}",0.2977710443681068,841
"{'learning_rate': 0.029599999999999977, 'max_depth': 1, 'n_estimator': 1600}",0.2977710443681068,841
"{'learning_rate': 0.029599999999999977, 'max_depth': 1, 'n_estimator': 1500}",0.2977710443681068,841
"{'learning_rate': 0.029599999999999977, 'max_depth': 1, 'n_estimator': 1400}",0.2977710443681068,841
"{'learning_rate': 0.029599999999999977, 'max_depth': 1, 'n_estimator': 1300}",0.2977710443681068,841
"{'learning_rate': 0.029599999999999977, 'max_depth': 1, 'n_estimator': 1200}",0.2977710443681068,841
"{'learning_rate': 0.029599999999999977, 'max_depth': 1, 'n_estimator': 1100}",0.2977710443681068,841
"{'learning_rate': 0.029599999999999977, 'max_depth': 1, 'n_estimator': 1700}",0.2977710443681068,841
"{'learning_rate': 0.029599999999999977, 'max_depth': 1, 'n_estimator': 1000}",0.2977710443681068,841
"{'learning_rate': 0.029499999999999978, 'max_depth': 1, 'n_estimator': 1900}",0.2973768005207628,851
"{'learning_rate': 0.029499999999999978, 'max_depth': 1, 'n_estimator': 1600}",0.2973768005207628,851
"{'learning_rate': 0.029499999999999978, 'max_depth': 1, 'n_estimator': 1500}",0.2973768005207628,851
"{'learning_rate': 0.029499999999999978, 'max_depth': 1, 'n_estimator': 1400}",0.2973768005207628,851
"{'learning_rate': 0.029499999999999978, 'max_depth': 1, 'n_estimator': 1300}",0.2973768005207628,851
"{'learning_rate': 0.029499999999999978, 'max_depth': 1, 'n_estimator': 1200}",0.2973768005207628,851
"{'learning_rate': 0.029499999999999978, 'max_depth': 1, 'n_estimator': 1100}",0.2973768005207628,851
"{'learning_rate': 0.029499999999999978, 'max_depth': 1, 'n_estimator': 1000}",0.2973768005207628,851
"{'learning_rate': 0.029499999999999978, 'max_depth': 1, 'n_estimator': 1800}",0.2973768005207628,851
"{'learning_rate': 0.029499999999999978, 'max_depth': 1, 'n_estimator': 1700}",0.2973768005207628,851
"{'learning_rate': 0.029399999999999978, 'max_depth': 1, 'n_estimator': 1900}",0.2971547782747722,861
"{'learning_rate': 0.029399999999999978, 'max_depth': 1, 'n_estimator': 1700}",0.2971547782747722,861
"{'learning_rate': 0.029399999999999978, 'max_depth': 1, 'n_estimator': 1600}",0.2971547782747722,861
"{'learning_rate': 0.029399999999999978, 'max_depth': 1, 'n_estimator': 1800}",0.2971547782747722,861
"{'learning_rate': 0.029399999999999978, 'max_depth': 1, 'n_estimator': 1400}",0.2971547782747722,861
"{'learning_rate': 0.029399999999999978, 'max_depth': 1, 'n_estimator': 1300}",0.2971547782747722,861
"{'learning_rate': 0.029399999999999978, 'max_depth': 1, 'n_estimator': 1000}",0.2971547782747722,861
"{'learning_rate': 0.029399999999999978, 'max_depth': 1, 'n_estimator': 1500}",0.2971547782747722,861
"{'learning_rate': 0.029399999999999978, 'max_depth': 1, 'n_estimator': 1200}",0.2971547782747722,861
"{'learning_rate': 0.029399999999999978, 'max_depth': 1, 'n_estimator': 1100}",0.2971547782747722,861
"{'learning_rate': 0.02899999999999998, 'max_depth': 1, 'n_estimator': 1600}",0.29681766227816214,871
"{'learning_rate': 0.02899999999999998, 'max_depth': 1, 'n_estimator': 1100}",0.29681766227816214,871
"{'learning_rate': 0.02899999999999998, 'max_depth': 1, 'n_estimator': 1200}",0.29681766227816214,871
"{'learning_rate': 0.02899999999999998, 'max_depth': 1, 'n_estimator': 1300}",0.29681766227816214,871
"{'learning_rate': 0.02899999999999998, 'max_depth': 1, 'n_estimator': 1400}",0.29681766227816214,871
"{'learning_rate': 0.02899999999999998, 'max_depth': 1, 'n_estimator': 1500}",0.29681766227816214,871
"{'learning_rate': 0.02899999999999998, 'max_depth': 1, 'n_estimator': 1700}",0.29681766227816214,871
"{'learning_rate': 0.02899999999999998, 'max_depth': 1, 'n_estimator': 1800}",0.29681766227816214,871
"{'learning_rate': 0.02899999999999998, 'max_depth': 1, 'n_estimator': 1900}",0.29681766227816214,871
"{'learning_rate': 0.02899999999999998, 'max_depth': 1, 'n_estimator': 1000}",0.29681766227816214,871
"{'learning_rate': 0.02929999999999998, 'max_depth': 1, 'n_estimator': 1200}",0.2967830099324041,881
"{'learning_rate': 0.02929999999999998, 'max_depth': 1, 'n_estimator': 1800}",0.2967830099324041,881
"{'learning_rate': 0.02929999999999998, 'max_depth': 1, 'n_estimator': 1700}",0.2967830099324041,881
"{'learning_rate': 0.02929999999999998, 'max_depth': 1, 'n_estimator': 1600}",0.2967830099324041,881
"{'learning_rate': 0.02929999999999998, 'max_depth': 1, 'n_estimator': 1000}",0.2967830099324041,881
"{'learning_rate': 0.02929999999999998, 'max_depth': 1, 'n_estimator': 1500}",0.2967830099324041,881
"{'learning_rate': 0.02929999999999998, 'max_depth': 1, 'n_estimator': 1400}",0.2967830099324041,881
"{'learning_rate': 0.02929999999999998, 'max_depth': 1, 'n_estimator': 1300}",0.2967830099324041,881
"{'learning_rate': 0.02929999999999998, 'max_depth': 1, 'n_estimator': 1900}",0.2967830099324041,881
"{'learning_rate': 0.02929999999999998, 'max_depth': 1, 'n_estimator': 1100}",0.2967830099324041,881
"{'learning_rate': 0.02909999999999998, 'max_depth': 1, 'n_estimator': 1900}",0.29651098607875587,891
"{'learning_rate': 0.02909999999999998, 'max_depth': 1, 'n_estimator': 1800}",0.29651098607875587,891
"{'learning_rate': 0.02909999999999998, 'max_depth': 1, 'n_estimator': 1700}",0.29651098607875587,891
"{'learning_rate': 0.02909999999999998, 'max_depth': 1, 'n_estimator': 1600}",0.29651098607875587,891
"{'learning_rate': 0.02909999999999998, 'max_depth': 1, 'n_estimator': 1100}",0.29651098607875587,891
"{'learning_rate': 0.02909999999999998, 'max_depth': 1, 'n_estimator': 1400}",0.29651098607875587,891
"{'learning_rate': 0.02909999999999998, 'max_depth': 1, 'n_estimator': 1300}",0.29651098607875587,891
"{'learning_rate': 0.02909999999999998, 'max_depth': 1, 'n_estimator': 1200}",0.29651098607875587,891
"{'learning_rate': 0.02909999999999998, 'max_depth': 1, 'n_estimator': 1500}",0.29651098607875587,891
"{'learning_rate': 0.02909999999999998, 'max_depth': 1, 'n_estimator': 1000}",0.29651098607875587,891
"{'learning_rate': 0.028799999999999982, 'max_depth': 1, 'n_estimator': 1800}",0.29629701554885257,901
"{'learning_rate': 0.028799999999999982, 'max_depth': 1, 'n_estimator': 1600}",0.29629701554885257,901
"{'learning_rate': 0.028799999999999982, 'max_depth': 1, 'n_estimator': 1700}",0.29629701554885257,901
"{'learning_rate': 0.028799999999999982, 'max_depth': 1, 'n_estimator': 1000}",0.29629701554885257,901
"{'learning_rate': 0.028799999999999982, 'max_depth': 1, 'n_estimator': 1100}",0.29629701554885257,901
"{'learning_rate': 0.028799999999999982, 'max_depth': 1, 'n_estimator': 1200}",0.29629701554885257,901
"{'learning_rate': 0.028799999999999982, 'max_depth': 1, 'n_estimator': 1300}",0.29629701554885257,901
"{'learning_rate': 0.028799999999999982, 'max_depth': 1, 'n_estimator': 1400}",0.29629701554885257,901
"{'learning_rate': 0.028799999999999982, 'max_depth': 1, 'n_estimator': 1500}",0.29629701554885257,901
"{'learning_rate': 0.028799999999999982, 'max_depth': 1, 'n_estimator': 1900}",0.29629701554885257,901
"{'learning_rate': 0.028599999999999983, 'max_depth': 1, 'n_estimator': 1100}",0.29540991593097393,911
"{'learning_rate': 0.028599999999999983, 'max_depth': 1, 'n_estimator': 1200}",0.29540991593097393,911
"{'learning_rate': 0.028599999999999983, 'max_depth': 1, 'n_estimator': 1300}",0.29540991593097393,911
"{'learning_rate': 0.028599999999999983, 'max_depth': 1, 'n_estimator': 1800}",0.29540991593097393,911
"{'learning_rate': 0.028599999999999983, 'max_depth': 1, 'n_estimator': 1500}",0.29540991593097393,911
"{'learning_rate': 0.028599999999999983, 'max_depth': 1, 'n_estimator': 1600}",0.29540991593097393,911
"{'learning_rate': 0.028599999999999983, 'max_depth': 1, 'n_estimator': 1900}",0.29540991593097393,911
"{'learning_rate': 0.028599999999999983, 'max_depth': 1, 'n_estimator': 1000}",0.29540991593097393,911
"{'learning_rate': 0.028599999999999983, 'max_depth': 1, 'n_estimator': 1400}",0.29540991593097393,911
"{'learning_rate': 0.028599999999999983, 'max_depth': 1, 'n_estimator': 1700}",0.29540991593097393,911
"{'learning_rate': 0.02889999999999998, 'max_depth': 1, 'n_estimator': 1000}",0.29529054957410206,921
"{'learning_rate': 0.02889999999999998, 'max_depth': 1, 'n_estimator': 1100}",0.29529054957410206,921
"{'learning_rate': 0.02889999999999998, 'max_depth': 1, 'n_estimator': 1900}",0.29529054957410206,921
"{'learning_rate': 0.02889999999999998, 'max_depth': 1, 'n_estimator': 1800}",0.29529054957410206,921
"{'learning_rate': 0.02889999999999998, 'max_depth': 1, 'n_estimator': 1200}",0.29529054957410206,921
"{'learning_rate': 0.02889999999999998, 'max_depth': 1, 'n_estimator': 1700}",0.29529054957410206,921
"{'learning_rate': 0.02889999999999998, 'max_depth': 1, 'n_estimator': 1600}",0.29529054957410206,921
"{'learning_rate': 0.02889999999999998, 'max_depth': 1, 'n_estimator': 1500}",0.29529054957410206,921
"{'learning_rate': 0.02889999999999998, 'max_depth': 1, 'n_estimator': 1400}",0.29529054957410206,921
"{'learning_rate': 0.02889999999999998, 'max_depth': 1, 'n_estimator': 1300}",0.29529054957410206,921
"{'learning_rate': 0.028699999999999982, 'max_depth': 1, 'n_estimator': 1200}",0.2950125639089354,931
"{'learning_rate': 0.028699999999999982, 'max_depth': 1, 'n_estimator': 1900}",0.2950125639089354,931
"{'learning_rate': 0.028699999999999982, 'max_depth': 1, 'n_estimator': 1800}",0.2950125639089354,931
"{'learning_rate': 0.028699999999999982, 'max_depth': 1, 'n_estimator': 1700}",0.2950125639089354,931
"{'learning_rate': 0.028699999999999982, 'max_depth': 1, 'n_estimator': 1600}",0.2950125639089354,931
"{'learning_rate': 0.028699999999999982, 'max_depth': 1, 'n_estimator': 1500}",0.2950125639089354,931
"{'learning_rate': 0.028699999999999982, 'max_depth': 1, 'n_estimator': 1400}",0.2950125639089354,931
"{'learning_rate': 0.028699999999999982, 'max_depth': 1, 'n_estimator': 1300}",0.2950125639089354,931
"{'learning_rate': 0.028699999999999982, 'max_depth': 1, 'n_estimator': 1100}",0.2950125639089354,931
"{'learning_rate': 0.028699999999999982, 'max_depth': 1, 'n_estimator': 1000}",0.2950125639089354,931
"{'learning_rate': 0.028399999999999984, 'max_depth': 1, 'n_estimator': 1400}",0.2949313732677334,941
"{'learning_rate': 0.028399999999999984, 'max_depth': 1, 'n_estimator': 1800}",0.2949313732677334,941
"{'learning_rate': 0.028399999999999984, 'max_depth': 1, 'n_estimator': 1700}",0.2949313732677334,941
"{'learning_rate': 0.028399999999999984, 'max_depth': 1, 'n_estimator': 1600}",0.2949313732677334,941
"{'learning_rate': 0.028399999999999984, 'max_depth': 1, 'n_estimator': 1500}",0.2949313732677334,941
"{'learning_rate': 0.028399999999999984, 'max_depth': 1, 'n_estimator': 1300}",0.2949313732677334,941
"{'learning_rate': 0.028399999999999984, 'max_depth': 1, 'n_estimator': 1200}",0.2949313732677334,941
"{'learning_rate': 0.028399999999999984, 'max_depth': 1, 'n_estimator': 1100}",0.2949313732677334,941
"{'learning_rate': 0.028399999999999984, 'max_depth': 1, 'n_estimator': 1000}",0.2949313732677334,941
"{'learning_rate': 0.028399999999999984, 'max_depth': 1, 'n_estimator': 1900}",0.2949313732677334,941
"{'learning_rate': 0.028499999999999984, 'max_depth': 1, 'n_estimator': 1000}",0.29487417327287513,951
"{'learning_rate': 0.028499999999999984, 'max_depth': 1, 'n_estimator': 1100}",0.29487417327287513,951
"{'learning_rate': 0.028499999999999984, 'max_depth': 1, 'n_estimator': 1600}",0.29487417327287513,951
"{'learning_rate': 0.028499999999999984, 'max_depth': 1, 'n_estimator': 1900}",0.29487417327287513,951
"{'learning_rate': 0.028499999999999984, 'max_depth': 1, 'n_estimator': 1200}",0.29487417327287513,951
"{'learning_rate': 0.028499999999999984, 'max_depth': 1, 'n_estimator': 1300}",0.29487417327287513,951
"{'learning_rate': 0.028499999999999984, 'max_depth': 1, 'n_estimator': 1400}",0.29487417327287513,951
"{'learning_rate': 0.028499999999999984, 'max_depth': 1, 'n_estimator': 1500}",0.29487417327287513,951
"{'learning_rate': 0.028499999999999984, 'max_depth': 1, 'n_estimator': 1800}",0.29487417327287513,951
"{'learning_rate': 0.028499999999999984, 'max_depth': 1, 'n_estimator': 1700}",0.29487417327287513,951
"{'learning_rate': 0.028299999999999985, 'max_depth': 1, 'n_estimator': 1600}",0.29442702924624536,961
"{'learning_rate': 0.028299999999999985, 'max_depth': 1, 'n_estimator': 1500}",0.29442702924624536,961
"{'learning_rate': 0.028299999999999985, 'max_depth': 1, 'n_estimator': 1400}",0.29442702924624536,961
"{'learning_rate': 0.028299999999999985, 'max_depth': 1, 'n_estimator': 1300}",0.29442702924624536,961
"{'learning_rate': 0.028299999999999985, 'max_depth': 1, 'n_estimator': 1200}",0.29442702924624536,961
"{'learning_rate': 0.028299999999999985, 'max_depth': 1, 'n_estimator': 1100}",0.29442702924624536,961
"{'learning_rate': 0.028299999999999985, 'max_depth': 1, 'n_estimator': 1900}",0.29442702924624536,961
"{'learning_rate': 0.028299999999999985, 'max_depth': 1, 'n_estimator': 1000}",0.29442702924624536,961
"{'learning_rate': 0.028299999999999985, 'max_depth': 1, 'n_estimator': 1700}",0.29442702924624536,961
"{'learning_rate': 0.028299999999999985, 'max_depth': 1, 'n_estimator': 1800}",0.29442702924624536,961
"{'learning_rate': 0.027899999999999987, 'max_depth': 1, 'n_estimator': 1800}",0.29378709332230385,971
"{'learning_rate': 0.027899999999999987, 'max_depth': 1, 'n_estimator': 1700}",0.29378709332230385,971
"{'learning_rate': 0.027899999999999987, 'max_depth': 1, 'n_estimator': 1900}",0.29378709332230385,971
"{'learning_rate': 0.027899999999999987, 'max_depth': 1, 'n_estimator': 1000}",0.29378709332230385,971
"{'learning_rate': 0.027899999999999987, 'max_depth': 1, 'n_estimator': 1600}",0.29378709332230385,971
"{'learning_rate': 0.027899999999999987, 'max_depth': 1, 'n_estimator': 1500}",0.29378709332230385,971
"{'learning_rate': 0.027899999999999987, 'max_depth': 1, 'n_estimator': 1400}",0.29378709332230385,971
"{'learning_rate': 0.027899999999999987, 'max_depth': 1, 'n_estimator': 1300}",0.29378709332230385,971
"{'learning_rate': 0.027899999999999987, 'max_depth': 1, 'n_estimator': 1200}",0.29378709332230385,971
"{'learning_rate': 0.027899999999999987, 'max_depth': 1, 'n_estimator': 1100}",0.29378709332230385,971
"{'learning_rate': 0.027999999999999987, 'max_depth': 1, 'n_estimator': 1900}",0.2937709011909946,981
"{'learning_rate': 0.027999999999999987, 'max_depth': 1, 'n_estimator': 1000}",0.2937709011909946,981
"{'learning_rate': 0.027999999999999987, 'max_depth': 1, 'n_estimator': 1100}",0.2937709011909946,981
"{'learning_rate': 0.027999999999999987, 'max_depth': 1, 'n_estimator': 1200}",0.2937709011909946,981
"{'learning_rate': 0.027999999999999987, 'max_depth': 1, 'n_estimator': 1300}",0.2937709011909946,981
"{'learning_rate': 0.027999999999999987, 'max_depth': 1, 'n_estimator': 1400}",0.2937709011909946,981
"{'learning_rate': 0.027999999999999987, 'max_depth': 1, 'n_estimator': 1500}",0.2937709011909946,981
"{'learning_rate': 0.027999999999999987, 'max_depth': 1, 'n_estimator': 1600}",0.2937709011909946,981
"{'learning_rate': 0.027999999999999987, 'max_depth': 1, 'n_estimator': 1700}",0.2937709011909946,981
"{'learning_rate': 0.027999999999999987, 'max_depth': 1, 'n_estimator': 1800}",0.2937709011909946,981
"{'learning_rate': 0.028199999999999985, 'max_depth': 1, 'n_estimator': 1800}",0.29372653805591414,991
"{'learning_rate': 0.028199999999999985, 'max_depth': 1, 'n_estimator': 1900}",0.29372653805591414,991
"{'learning_rate': 0.028199999999999985, 'max_depth': 1, 'n_estimator': 1000}",0.29372653805591414,991
"{'learning_rate': 0.028199999999999985, 'max_depth': 1, 'n_estimator': 1700}",0.29372653805591414,991
"{'learning_rate': 0.028199999999999985, 'max_depth': 1, 'n_estimator': 1600}",0.29372653805591414,991
"{'learning_rate': 0.028199999999999985, 'max_depth': 1, 'n_estimator': 1500}",0.29372653805591414,991
"{'learning_rate': 0.028199999999999985, 'max_depth': 1, 'n_estimator': 1400}",0.29372653805591414,991
"{'learning_rate': 0.028199999999999985, 'max_depth': 1, 'n_estimator': 1300}",0.29372653805591414,991
"{'learning_rate': 0.028199999999999985, 'max_depth': 1, 'n_estimator': 1200}",0.29372653805591414,991
"{'learning_rate': 0.028199999999999985, 'max_depth': 1, 'n_estimator': 1100}",0.29372653805591414,991
"{'learning_rate': 0.028099999999999986, 'max_depth': 1, 'n_estimator': 1200}",0.29346611993646954,1001
"{'learning_rate': 0.028099999999999986, 'max_depth': 1, 'n_estimator': 1300}",0.29346611993646954,1001
"{'learning_rate': 0.028099999999999986, 'max_depth': 1, 'n_estimator': 1400}",0.29346611993646954,1001
"{'learning_rate': 0.028099999999999986, 'max_depth': 1, 'n_estimator': 1500}",0.29346611993646954,1001
"{'learning_rate': 0.028099999999999986, 'max_depth': 1, 'n_estimator': 1000}",0.29346611993646954,1001
"{'learning_rate': 0.028099999999999986, 'max_depth': 1, 'n_estimator': 1700}",0.29346611993646954,1001
"{'learning_rate': 0.028099999999999986, 'max_depth': 1, 'n_estimator': 1800}",0.29346611993646954,1001
"{'learning_rate': 0.028099999999999986, 'max_depth': 1, 'n_estimator': 1100}",0.29346611993646954,1001
"{'learning_rate': 0.028099999999999986, 'max_depth': 1, 'n_estimator': 1600}",0.29346611993646954,1001
"{'learning_rate': 0.028099999999999986, 'max_depth': 1, 'n_estimator': 1900}",0.29346611993646954,1001
"{'learning_rate': 0.027799999999999988, 'max_depth': 1, 'n_estimator': 1800}",0.291479212282311,1011
"{'learning_rate': 0.027799999999999988, 'max_depth': 1, 'n_estimator': 1000}",0.291479212282311,1011
"{'learning_rate': 0.027799999999999988, 'max_depth': 1, 'n_estimator': 1700}",0.291479212282311,1011
"{'learning_rate': 0.027799999999999988, 'max_depth': 1, 'n_estimator': 1600}",0.291479212282311,1011
"{'learning_rate': 0.027799999999999988, 'max_depth': 1, 'n_estimator': 1500}",0.291479212282311,1011
"{'learning_rate': 0.027799999999999988, 'max_depth': 1, 'n_estimator': 1400}",0.291479212282311,1011
"{'learning_rate': 0.027799999999999988, 'max_depth': 1, 'n_estimator': 1300}",0.291479212282311,1011
"{'learning_rate': 0.027799999999999988, 'max_depth': 1, 'n_estimator': 1200}",0.291479212282311,1011
"{'learning_rate': 0.027799999999999988, 'max_depth': 1, 'n_estimator': 1100}",0.291479212282311,1011
"{'learning_rate': 0.027799999999999988, 'max_depth': 1, 'n_estimator': 1900}",0.291479212282311,1011
"{'learning_rate': 0.02769999999999999, 'max_depth': 1, 'n_estimator': 1900}",0.29141895954625446,1021
"{'learning_rate': 0.02769999999999999, 'max_depth': 1, 'n_estimator': 1100}",0.29141895954625446,1021
"{'learning_rate': 0.02769999999999999, 'max_depth': 1, 'n_estimator': 1200}",0.29141895954625446,1021
"{'learning_rate': 0.02769999999999999, 'max_depth': 1, 'n_estimator': 1300}",0.29141895954625446,1021
"{'learning_rate': 0.02769999999999999, 'max_depth': 1, 'n_estimator': 1400}",0.29141895954625446,1021
"{'learning_rate': 0.02769999999999999, 'max_depth': 1, 'n_estimator': 1500}",0.29141895954625446,1021
"{'learning_rate': 0.02769999999999999, 'max_depth': 1, 'n_estimator': 1600}",0.29141895954625446,1021
"{'learning_rate': 0.02769999999999999, 'max_depth': 1, 'n_estimator': 1700}",0.29141895954625446,1021
"{'learning_rate': 0.02769999999999999, 'max_depth': 1, 'n_estimator': 1000}",0.29141895954625446,1021
"{'learning_rate': 0.02769999999999999, 'max_depth': 1, 'n_estimator': 1800}",0.29141895954625446,1021
"{'learning_rate': 0.02719999999999999, 'max_depth': 1, 'n_estimator': 1800}",0.29140622395922944,1031
"{'learning_rate': 0.02719999999999999, 'max_depth': 1, 'n_estimator': 1000}",0.29140622395922944,1031
"{'learning_rate': 0.02719999999999999, 'max_depth': 1, 'n_estimator': 1100}",0.29140622395922944,1031
"{'learning_rate': 0.02719999999999999, 'max_depth': 1, 'n_estimator': 1200}",0.29140622395922944,1031
"{'learning_rate': 0.02719999999999999, 'max_depth': 1, 'n_estimator': 1300}",0.29140622395922944,1031
"{'learning_rate': 0.02719999999999999, 'max_depth': 1, 'n_estimator': 1400}",0.29140622395922944,1031
"{'learning_rate': 0.02719999999999999, 'max_depth': 1, 'n_estimator': 1500}",0.29140622395922944,1031
"{'learning_rate': 0.02719999999999999, 'max_depth': 1, 'n_estimator': 1600}",0.29140622395922944,1031
"{'learning_rate': 0.02719999999999999, 'max_depth': 1, 'n_estimator': 1700}",0.29140622395922944,1031
"{'learning_rate': 0.02719999999999999, 'max_depth': 1, 'n_estimator': 1900}",0.29140622395922944,1031
"{'learning_rate': 0.02749999999999999, 'max_depth': 1, 'n_estimator': 1500}",0.2912858200193045,1041
"{'learning_rate': 0.02749999999999999, 'max_depth': 1, 'n_estimator': 1400}",0.2912858200193045,1041
"{'learning_rate': 0.02749999999999999, 'max_depth': 1, 'n_estimator': 1300}",0.2912858200193045,1041
"{'learning_rate': 0.02749999999999999, 'max_depth': 1, 'n_estimator': 1200}",0.2912858200193045,1041
"{'learning_rate': 0.02749999999999999, 'max_depth': 1, 'n_estimator': 1900}",0.2912858200193045,1041
"{'learning_rate': 0.02749999999999999, 'max_depth': 1, 'n_estimator': 1000}",0.2912858200193045,1041
"{'learning_rate': 0.02749999999999999, 'max_depth': 1, 'n_estimator': 1800}",0.2912858200193045,1041
"{'learning_rate': 0.02749999999999999, 'max_depth': 1, 'n_estimator': 1700}",0.2912858200193045,1041
"{'learning_rate': 0.02749999999999999, 'max_depth': 1, 'n_estimator': 1100}",0.2912858200193045,1041
"{'learning_rate': 0.02749999999999999, 'max_depth': 1, 'n_estimator': 1600}",0.2912858200193045,1041
"{'learning_rate': 0.027099999999999992, 'max_depth': 1, 'n_estimator': 1800}",0.29114848851146585,1051
"{'learning_rate': 0.027099999999999992, 'max_depth': 1, 'n_estimator': 1100}",0.29114848851146585,1051
"{'learning_rate': 0.027099999999999992, 'max_depth': 1, 'n_estimator': 1200}",0.29114848851146585,1051
"{'learning_rate': 0.027099999999999992, 'max_depth': 1, 'n_estimator': 1300}",0.29114848851146585,1051
"{'learning_rate': 0.027099999999999992, 'max_depth': 1, 'n_estimator': 1400}",0.29114848851146585,1051
